speciesID,scientificNameID,class,order,family,genus,scientificName,currentScientificNameCode,currentScientificName,taxonRank,scientificNameAuthorship,primaryGrowthForm,secondaryGrowthForms
5058,5058,Flora,Flora,Orchidaceae,Pterostylis,Pterostylis woollsii,4576,Pterostylis woollsii,Species,Fitzg.,Forb,NA
5060,5060,Flora,Flora,Asteraceae,Senecio,Senecio behrianus,1652,Senecio behrianus,Species,Sonder & F. Muell.,Forb,Shrub
5061,5061,Flora,Flora,Pinaceae,Pinus,Pinus spp.,PINU,Pinus spp.,Species,NA,NA,NA
5063,5063,Flora,Flora,Poaceae,Paspalum,Paspalum spp.,PASP,Paspalum spp.,Species,NA,Other Grass,Tussock Grass
5065,5065,Flora,Flora,Asteraceae,Centipeda,Centipeda spp.,CENT,Centipeda spp.,Species,NA,Forb,NA
5066,5066,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus recurva,7598,Eucalyptus recurva,Species,Crisp,Mallee shrub,NA
5069,5069,Flora,Flora,Poaceae,Pennisetum,Pennisetum spp.,PENN,Pennisetum spp.,Species,NA,Tussock Grass,NA
5070,5070,Flora,Flora,Verbenaceae,Lantana,Lantana spp.,LANT,Lantana spp.,Species,NA,NA,NA
5072,5072,Flora,Flora,Cyperaceae,Carex,Carex cephalotes,2317,Carex cephalotes,Species,F.Muell.,Sedge,NA
5073,5073,Flora,Flora,Rosaceae,Aphanes,Aphanes pumila,5609,Aphanes australiana,Species,(Rothm.) Rothm.,NA,NA
5075,5075,Flora,Flora,Xanthorrhoeaceae,Xanthorrhoea,Xanthorrhoea latifolia,8770,Xanthorrhoea latifolia,Species,(A.T.Lee) D.J.Bedford,Xanthorrhoea,NA
5076,5076,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus rummeryi,4175,Eucalyptus rummeryi,Species,Maiden,Tree,NA
5077,5077,Flora,Flora,Escalloniaceae,Quintinia,Quintinia spp.,QUIN,Quintinia spp.,Species,NA,Tree,NA
5079,5079,Flora,Flora,Alismataceae,Alisma,Alisma spp.,ALIS,Alisma spp.,Species,NA,Forb,NA
5081,5081,Flora,Flora,Lauraceae,Litsea,Litsea spp.,LITS,Litsea spp.,Species,NA,Tree,NA
5083,5083,Flora,Flora,Fabaceae (Faboideae),Crotalaria,Crotalaria spp.,CROT,Crotalaria spp.,Species,NA,Forb,Shrub
5086,5086,Flora,Flora,Rutaceae,Boronia,Boronia fraseri,5741,Boronia fraseri,Species,Hook.,Shrub,NA
5090,5090,Flora,Flora,Chenopodiaceae,Osteocarpum,Babbagia spp.,OSTE,Osteocarpum spp.,Species,NA,NA,NA
5091,5091,Flora,Flora,Cyperaceae,Fimbristylis,Fimbristylis spp.,FIMB,Fimbristylis spp.,Species,NA,Sedge,NA
5092,5092,Flora,Flora,Iridaceae,Watsonia,Watsonia spp.,WATS,Watsonia spp.,Species,NA,NA,NA
5094,5094,Flora,Flora,Myrtaceae,Anetholea,Backhousia anisata,10999,Anetholea anisata,Species,(Vickery) Peter G.Wilson,NA,NA
5095,5095,Flora,Flora,Rosaceae,Rosa,Rosa spp.,ROSA,Rosa spp.,Species,NA,NA,NA
5096,5096,Flora,Flora,Rosaceae,Acaena,Acaena spp.,ACAE,Acaena spp.,Species,NA,Forb,NA
5097,5097,Flora,Flora,Poaceae,Lolium,Lolium spp.,LOLI,Lolium spp.,Species,NA,NA,NA
5098,5098,Flora,Flora,Myrtaceae,Metrosideros,Metrosideros spp.,METR,Metrosideros spp.,Species,NA,Tree,Shrub
5100,5100,Flora,Flora,Brassicaceae,Lepidium,Lepidium pseudopapillosum,7033,Lepidium pseudopapillosum,Species,Thell.,Forb,Shrub
5102,5102,Flora,Flora,Asteraceae,Gnephosis,Gnephosis spp.,GNEP,Gnephosis spp.,Species,NA,Forb,NA
5106,5106,Flora,Flora,Papaveraceae,Argemone,Argemone spp.,ARGE,Argemone spp.,Species,NA,NA,NA
5107,5107,Flora,Flora,Pteridaceae,Pellaea,Pellaea spp.,PELL,Pellaea spp.,Species,NA,Fern and fern allies,NA
5108,5108,Flora,Flora,Nyctaginaceae,Pisonia,Pisonia spp.,PISO,Pisonia spp.,Species,NA,Shrub,Vine; Tree
5110,5110,Flora,Flora,Euphorbiaceae,Baloghia,Baloghia marmorata,8325,Baloghia marmorata,Species,C. White,NA,NA
5111,5111,Flora,Flora,Poaceae,Triodia,Triodia spp.,TRIO,Triodia spp.,Species,NA,Hummock Grass,NA
5112,5112,Flora,Flora,Fabaceae (Mimosoideae),Acacia,Acacia chalkeri,3737,Acacia chalkeri,Species,Maiden,Shrub,NA
5113,5113,Flora,Flora,Cyperaceae,Baumea,Baumea spp.,BAUM,Baumea spp.,Species,NA,Sedge,NA
5117,5117,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus globulus subsp. bicostata,8450,Eucalyptus bicostata,Species,Maiden et al.,NA,NA
5118,5118,Flora,Flora,Geraniaceae,Geranium,Geranium spp.,GERA,Geranium spp.,Species,NA,Forb,NA
5120,5120,Flora,Flora,Poaceae,Chionochloa,Chionochloa spp.,CHIO,Chionochloa spp.,Species,NA,Tussock Grass,NA
5121,5121,Flora,Flora,Zamiaceae,Macrozamia,Macrozamia stenomera,6336,Macrozamia stenomera,Species,L.A.S.Johnson,Cycad,Palm & palmlike
5123,5123,Flora,Flora,Myrtaceae,Callistemon,Callistemon shiressii,4016,Callistemon shiressii,Species,Blakely,Shrub,Tree
5124,5124,Flora,Flora,Campanulaceae,Wahlenbergia,Wahlenbergia sp.3,9064,Wahlenbergia scopulicola,Species,Carolin ex P.J. Smith,NA,NA
5125,5125,Flora,Flora,Poaceae,Sporobolus,Sporobolus spp.,SPOR,Sporobolus spp.,Species,NA,Tussock Grass,Other Grass
5126,5126,Flora,Flora,Poaceae,Holcus,Holcus spp.,HOLC,Holcus spp.,Species,NA,NA,NA
5129,5129,Flora,Flora,Poaceae,Eragrostis,Eragrostis spp.,ERAG,Eragrostis spp.,Species,NA,Tussock Grass,Shrub
5130,5130,Flora,Flora,Ericaceae,Acrotriche,Acrotriche latifolia,8389,Acrotriche latifolia,Species,A.Cunn. ex DC.,Heath shrub,Shrub
5131,5131,Flora,Flora,Fabaceae (Faboideae),Bossiaea,Bossiaea oligosperma,2785,Bossiaea oligosperma,Species,A. Lee,Shrub,NA
5132,5132,Flora,Flora,Chenopodiaceae,Sarcocornia,Sarcocornia quinqueflora subsp. quinqueflora,9423,Sarcocornia quinqueflora subsp. quinqueflora,Subspecies,(Bunge ex Ung.-Sternb.) A.J.Scott,Chenopod,NA
5133,5133,Flora,Flora,Acanthaceae,Brunoniella,Brunoniella spp.,BRUN,Brunoniella spp.,Species,NA,Forb,NA
5134,5134,Flora,Flora,Phyllanthaceae,Phyllanthus,Phyllanthus spp.,PHYL,Phyllanthus spp.,Species,NA,Shrub,Forb
5135,5135,Flora,Flora,Ericaceae,Gaultheria,Gaultheria spp.,GAUL,Gaultheria spp.,Species,NA,Shrub,NA
5136,5136,Flora,Flora,Rhamnaceae,Discaria,Discaria nitida,5563,Discaria nitida,Species,Tortosa,Shrub,NA
5138,5138,Flora,Flora,Ophioglossaceae,Ophioglossum,Ophioglossum spp.,OPHI,Ophioglossum spp.,Species,NA,Fern and fern allies,Forb
5140,5140,Flora,Flora,Anthericaceae,Laxmannia,Laxmannia spp.,LAXM,Laxmannia spp.,Species,NA,Forb,NA
5141,5141,Flora,Flora,Sapindaceae,Arytera,Arytera spp.,ARYT,Arytera spp.,Species,NA,Tree,NA
5144,5144,Flora,Flora,Poaceae,Cynosurus,Cynosurus spp.,CYNO,Cynosurus spp.,Species,NA,NA,NA
5146,5146,Flora,Flora,Sapindaceae,Dodonaea,Dodonaea megazyga,5899,Dodonaea megazyga,Species,(F.Muell.) F.Muell. ex Benth.,Shrub,Tree
5147,5147,Flora,Flora,Gentianaceae,Gentiana,Gentiana wingecarribiensis,7631,Gentiana wingecarribiensis,Species,L.G.Adams,Forb,NA
5148,5148,Flora,Flora,Moraceae,Maclura,Maclura spp.,MACL,Maclura spp.,Species,NA,Vine,Shrub
5149,5149,Flora,Flora,Violaceae,Viola,Viola spp.,VIOL,Viola spp.,Species,NA,Forb,NA
5151,5151,Flora,Flora,Rosaceae,Prunus,Prunus spp.,PRUN,Prunus spp.,Species,NA,NA,NA
5152,5152,Flora,Flora,Rutaceae,Zieria,Zieria sp. 14,9489,Zieria buxijugum,Species,J.D. Briggs & J.A. Armstr.,NA,NA
5153,5153,Flora,Flora,Asteraceae,Crepis,Crepis spp.,CREP,Crepis spp.,Species,NA,NA,NA
5155,5155,Flora,Flora,Fabaceae (Caesalpinioideae),Senna,Senna spp.,SENN,Senna spp.,Species,NA,Shrub,Forb; Tree
5157,5157,Flora,Flora,Polygonaceae,Muehlenbeckia,Muehlenbeckia spp.,MUEH,Muehlenbeckia spp.,Species,NA,Vine,Shrub
5158,5158,Flora,Flora,Celastraceae,Denhamia,Denhamia spp.,DENH,Denhamia spp.,Species,NA,Shrub,Tree
5159,5159,Flora,Flora,Boraginaceae,Myosotis,Myosotis spp.,MYOS,Myosotis spp.,Species,NA,Forb,NA
5161,5161,Flora,Flora,Primulaceae,Anagallis,Anagallis spp.,ANAG,Anagallis spp.,Species,NA,NA,NA
5164,5164,Flora,Flora,Oxalidaceae,Oxalis,Oxalis spp.,OXAL,Oxalis spp.,Species,NA,Forb,NA
5165,5165,Flora,Flora,Convolvulaceae,Cuscuta,Cuscuta spp.,CUSC,Cuscuta spp.,Species,NA,Vine,Forb; Epiphyte
5166,5166,Flora,Flora,Poaceae,Ischaemum,Ischaemum spp.,ISCH,Ischaemum spp.,Species,NA,Other Grass,NA
5168,5168,Flora,Flora,Goodeniaceae,Coopernookia,Coopernookia spp.,COOP,Coopernookia spp.,Species,NA,Forb,NA
5169,5169,Flora,Flora,Asteraceae,Conyza,Conyza spp.,CONY,Conyza spp.,Species,NA,NA,NA
5170,5170,Flora,Flora,Fabaceae (Faboideae),Zornia,Zornia spp.,ZORN,Zornia spp.,Species,NA,Forb,Shrub
5171,5171,Flora,Flora,Oleaceae,Notelaea,Notelaea spp.,NOTE,Notelaea spp.,Species,NA,Tree,Shrub
5172,5172,Flora,Flora,Sapindaceae,Toechima,Toechima spp.,TOEC,Toechima spp.,Species,NA,Tree,NA
5173,5173,Flora,Flora,Vitaceae,Cayratia,Cayratia spp.,CAYR,Cayratia spp.,Species,NA,Vine,NA
5174,5174,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus deuaensis,6824,Eucalyptus deuaensis,Species,Boland & Gilmour,Mallee tree,Tree
5176,5176,Flora,Flora,Brassicaceae,Sisymbrium,Sisymbrium spp.,SISY,Sisymbrium spp.,Species,NA,NA,NA
5177,5177,Flora,Flora,Fabaceae (Faboideae),Medicago,Medicago spp.,MEDI,Medicago spp.,Species,NA,NA,NA
5178,5178,Flora,Flora,Aizoaceae,Glinus,Glinus orygioides,3906,Glinus orygioides,Species,F. Muell.,Forb,NA
5181,5181,Flora,Flora,Myrtaceae,Callistemon,Callistemon spp.,CALL,Callistemon spp.,Species,NA,Shrub,Tree
5182,5182,Flora,Flora,Malvaceae,Lawrencia,Lawrencia spp.,LAWR,Lawrencia spp.,Species,NA,Shrub,Forb
5184,5184,Flora,Flora,Malvaceae,Commersonia,Rulingia hermanniifolia,14591,Commersonia hermanniifolia,Species,J.Gay ex Kunth,NA,NA
5185,5185,Flora,Flora,Asteraceae,Podolepis,Podolepis spp.,PODO,Podolepis spp.,Species,NA,Forb,Shrub
5186,5186,Flora,Flora,Zosteraceae,Zostera,Zostera spp.,ZOST,Zostera spp.,Species,NA,Forb,Other Grass
5187,5187,Flora,Flora,Poaceae,Festuca,Festuca spp.,FEST,Festuca spp.,Species,NA,Tussock Grass,NA
5189,5189,Flora,Flora,Orchidaceae,Pterostylis,Pterostylis cobarensis,7457,Pterostylis cobarensis,Species,M.A. Clem.,Forb,NA
5191,5191,Flora,Flora,Phyllanthaceae,Sauropus,Sauropus spp.,SAUR,Sauropus spp.,Species,NA,Forb,Shrub
5192,5192,Flora,Flora,Hymenophyllaceae,Cephalomanes,Cephalomanes spp.,CEPH,Cephalomanes spp.,Species,NA,Fern and fern allies,NA
5194,5194,Flora,Flora,Solanaceae,Datura,Datura spp.,DATU,Datura spp.,Species,NA,NA,NA
5195,5195,Flora,Flora,Aizoaceae,Glinus,Glinus spp.,GLIN,Glinus spp.,Species,NA,Forb,NA
5204,5204,Flora,Flora,Fabaceae (Faboideae),Indigofera,Indigofera spp.,INDI,Indigofera spp.,Species,NA,Shrub,Forb
5205,5205,Flora,Flora,Poaceae,Deyeuxia,Deyeuxia appressa,4875,Deyeuxia appressa,Species,Vickery,Tussock Grass,NA
5206,5206,Flora,Flora,Euphorbiaceae,Baloghia,Baloghia spp.,BALO,Baloghia spp.,Species,NA,Tree,Shrub
5209,5209,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus pumila,4164,Eucalyptus pumila,Species,Cambage,Mallee tree,NA
5212,5212,Flora,Flora,Potamogetonaceae,Ruppia,Ruppia spp.,RUPP,Ruppia spp.,Species,NA,Forb,NA
5214,5214,Flora,Flora,Rutaceae,Zieria,Zieria sp.5,10045,Zieria southwellii,Species,J.A.Armstr.,NA,NA
5215,5215,Flora,Flora,Ericaceae,Sprengelia,Sprengelia spp.,SPRE,Sprengelia spp.,Species,NA,Heath shrub,Shrub
5216,5216,Flora,Flora,Fabaceae (Faboideae),Lespedeza,Lespedeza spp.,LESP,Lespedeza spp.,Species,NA,Forb,Shrub
5218,5218,Flora,Flora,Caryophyllaceae,Spergula,Spergula spp.,SPER,Spergula spp.,Species,NA,NA,NA
5219,5219,Flora,Flora,Iridaceae,Romulea,Romulea spp.,ROMU,Romulea spp.,Species,NA,NA,NA
5220,5220,Flora,Flora,Asteraceae,Cichorium,Cichorium spp.,CICH,Cichorium spp.,Species,NA,NA,NA
5222,5222,Flora,Flora,Proteaceae,Alloxylon,Oreocallis pinnata,8657,Alloxylon pinnatum,Species,(Maiden & Betche) P.H.Weston & Crisp,NA,NA
5223,5223,Flora,Flora,Simaroubaceae,Quassia,Quassia sp. 2,11306,Quassia sp. 'Mt Nardi',Species,(Floyd 1198),NA,NA
5225,5225,Flora,Flora,Apiaceae,Trachymene,Trachymene spp.,TRAC,Trachymene spp.,Species,NA,Forb,NA
5226,5226,Flora,Flora,Poaceae,Hierochloe,Hierochloe spp.,HIER,Hierochloe spp.,Species,NA,Tussock Grass,Other Grass
5228,5228,Flora,Flora,Fabaceae (Mimosoideae),Acacia,Acacia deanei subsp. deanei,8269,Acacia deanei subsp. deanei,Subspecies,"(R.T.Baker) M.B.Welch, Coombs & McGlynn",Shrub,Tree
5230,5230,Flora,Flora,Chenopodiaceae,Dysphania,Dysphania spp.,DYSP,Dysphania spp.,Species,NA,Forb,NA
5231,5231,Flora,Flora,Chenopodiaceae,Suaeda,Suaeda spp.,SUAE,Suaeda spp.,Species,NA,Chenopod,NA
5234,5234,Flora,Flora,Orchidaceae,Caladenia,Caladenia picta,7588,Caladenia picta,Species,(Nicholls) M.A.Clem. & D.L.Jones,Forb,NA
5235,5235,Flora,Flora,Asteraceae,Coronidium,Helichrysum sp.1,13964,Coronidium telfordii,Species,Paul G.Wilson,NA,NA
5236,5236,Flora,Flora,Myrtaceae,Homoranthus,Homoranthus darwinioides,4201,Homoranthus darwinioides,Species,(Maiden & E. Betche) Cheel,Shrub,NA
5238,5238,Flora,Flora,Apiaceae,Hydrocotyle,Hydrocotyle species 1,341,Hydrocotyle species 1,Species,( Byrock ),Forb,NA
5239,5239,Flora,Flora,Aspleniaceae,Pleurosorus,Pleurosorus spp.,PLEU,Pleurosorus spp.,Species,NA,Fern and fern allies,NA
5243,5243,Flora,Flora,Lauraceae,Cryptocarya,Cryptocarya foetida,3477,Cryptocarya foetida,Species,R. Baker,Tree,Shrub
5244,5244,Flora,Flora,Rubiaceae,Galium,Galium spp.,GALI,Galium spp.,Species,NA,Forb,NA
5246,5246,Flora,Flora,Ericaceae,Leucopogon,Leucopogon spp.,LEUC,Leucopogon spp.,Species,NA,Heath shrub,Shrub; Tree
5247,5247,Flora,Flora,Asteliaceae,Cordyline,Cordyline spp.,CORD,Cordyline spp.,Species,NA,Palm & palmlike,NA
5250,5250,Flora,Flora,Dilleniaceae,Hibbertia,Hibbertia sp.2,8590,Hibbertia villosa,Species,B.J.Conn,NA,NA
5253,5253,Flora,Flora,Fabaceae (Faboideae),Dillwynia,Dillwynia sp. ( Sassafras area ),10907,Dillwynia crispii,Species,Jobson & P.H.Weston,NA,NA
5254,5254,Flora,Flora,Proteaceae,Persoonia,Persoonia sp.2,8888,Persoonia daphnoides,Species,A.Cunn. ex R.Br.,NA,NA
5258,5258,Flora,Flora,Ericaceae,Melichrus,Melichrus hirsutus,9428,Melichrus hirsutus,Species,J.B. Williams ms,Heath shrub,Shrub
5259,5259,Flora,Flora,Fabaceae (Faboideae),Millettia,Millettia spp.,MELL,Millettia spp.,Species,NA,NA,NA
5262,5262,Flora,Flora,Orchidaceae,Thelymitra,Thelymitra spp.,THEL,Thelymitra spp.,Species,NA,Forb,NA
5265,5265,Flora,Flora,Fabaceae (Faboideae),Gompholobium,Gompholobium spp.,GOMP,Gompholobium spp.,Species,NA,Shrub,Forb
5266,5266,Flora,Flora,Asteraceae,Sigesbeckia,Sigesbeckia spp.,SIGE,Sigesbeckia spp.,Species,NA,Forb,Shrub
5267,5267,Flora,Flora,Lauraceae,Endiandra,Endiandra punctata subsp. muelleri,9391,Endiandra punctata subsp. muelleri,Subspecies,Hyland,NA,NA
5268,5268,Flora,Flora,Lauraceae,Cryptocarya,Cryptocarya sp.3,8654,Cryptocarya williwilliana,Species,B.Hyland & A.G.Floyd,NA,NA
5269,5269,Flora,Flora,Proteaceae,Grevillea,Grevillea renwickiana,5394,Grevillea renwickiana,Species,F. Muell.,Shrub,Vine
5270,5270,Flora,Flora,Polygalaceae,Comesperma,Comesperma spp.,COME,Comesperma spp.,Species,NA,Shrub,Vine; Forb; Heath shrub
5271,5271,Flora,Flora,Phyllanthaceae,Sauropus,Sauropus ramosissimus,2763,Sauropus ramosissimus,Species,(F.Muell.) Airy Shaw,Shrub,Forb
5273,5273,Flora,Flora,Poaceae,Elymus,Elytrigia repens,13431,Elymus repens,Species,(L.) Gould,NA,NA
5274,5274,Flora,Flora,Solanaceae,Cestrum,Cestrum spp.,CEST,Cestrum spp.,Species,NA,NA,NA
5275,5275,Flora,Flora,Poaceae,Rytidosperma,Danthonia spp.,RYTI,Rytidosperma spp.,Species,NA,NA,NA
5276,5276,Flora,Flora,Cyperaceae,Bolboschoenus,Bolboschoenus spp.,BOLB,Bolboschoenus spp.,Species,NA,Sedge,NA
5278,5278,Flora,Flora,Orchidaceae,Sarcochilus,Sarcochilus weinthalii,4587,Sarcochilus weinthalii,Species,F.M. Bailey,Epiphyte,Forb
5279,5279,Flora,Flora,Scrophulariaceae,Gratiola,Gratiola spp.,GRAT,Gratiola spp.,Species,NA,Forb,NA
5281,5281,Flora,Flora,Onagraceae,Epilobium,Epilobium spp.,EPIL,Epilobium spp.,Species,NA,Forb,NA
5282,5282,Flora,Flora,Rutaceae,Zieria,Zieria obcordata,5844,Zieria obcordata,Species,A. Cunn.,Shrub,NA
5285,5285,Flora,Flora,Poaceae,Deyeuxia,Deyeuxia accedens,4871,Deyeuxia accedens,Species,Vickery,Tussock Grass,NA
5287,5287,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus piperita subsp. urceolaris,4156,Eucalyptus piperita,Species,Sm.,NA,NA
5290,5290,Flora,Flora,Casuarinaceae,Allocasuarina,Allocasuarina glareicola,8320,Allocasuarina glareicola,Species,L. Johnson,NA,NA
5294,5294,Flora,Flora,Elatinaceae,Bergia,Bergia spp.,BERG,Bergia spp.,Species,NA,Forb,NA
5296,5296,Flora,Flora,Celastraceae,Apatophyllum,Apatophyllum constablei,2025,Apatophyllum constablei,Species,McGill.,Shrub,NA
5297,5297,Flora,Flora,Orchidaceae,Sarcochilus,Sarcochilus fitzgeraldii,4583,Sarcochilus fitzgeraldii,Species,F. Muell.,Forb,Epiphyte
5299,5299,Flora,Flora,Solanaceae,Brugmansia,Datura candida,13942,Brugmansia x candida,Species,Pers.,NA,NA
5300,5300,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris sp.3,8339,Pomaderris parrisiae,Species,N. Walsh,NA,NA
5301,5301,Flora,Flora,Araliaceae,Astrotricha,Astrotricha sp.1,9015,Astrotricha roddii,Species,Makinson,NA,NA
5302,5302,Flora,Flora,Orobanchaceae,Euphrasia,Euphrasia alsa,5953,Euphrasia alsa,Species,F.Muell.,Forb,NA
5303,5303,Flora,Flora,Solanaceae,Solanum,Solanum karsense,6086,Solanum karsense,Species,Symon,Forb,NA
5304,5304,Flora,Flora,Asteraceae,Ozothamnus,Ozothamnus spp.,OZOT,Ozothamnus spp.,Species,NA,Shrub,Vine; Heath shrub; Tree
5305,5305,Flora,Flora,Lauraceae,Neolitsea,Neolitsea spp.,NEOL,Neolitsea spp.,Species,NA,Tree,Shrub
5306,5306,Flora,Flora,Euphorbiaceae,Bertya,Bertya findlayi,2682,Bertya findlayi,Species,F.Muell.,Shrub,NA
5307,5307,Flora,Flora,Orchidaceae,Liparis,Liparis spp.,LIPA,Liparis spp.,Species,NA,NA,NA
5309,5309,Flora,Flora,Stackhousiaceae,Stackhousia,Stackhousia spp.,STAC,Stackhousia spp.,Species,NA,Forb,NA
5312,5312,Flora,Flora,Euphorbiaceae,Chamaesyce,Chamaesyce spp.,CHAM,Chamaesyce spp.,Species,NA,Forb,NA
5314,5314,Flora,Flora,Poaceae,Austrostipa,Stipa scabra subsp. falcata,10379,Austrostipa scabra subsp. falcata,Subspecies,(Hughes) S.W.L.Jacobs & Everett,NA,NA
5315,5315,Flora,Flora,Brassicaceae,Lepidium,Lepidium peregrinum,7095,Lepidium peregrinum,Species,Thell.,Forb,NA
5316,5316,Flora,Flora,Fabaceae (Faboideae),Sphaerolobium,Sphaerolobium spp.,SPHA,Sphaerolobium spp.,Species,NA,Shrub,NA
5318,5318,Flora,Flora,Myrtaceae,Sannantha,Baeckea sp. aff. virgata,13751,Sannantha pluriflora,Species,(F.Muell.) Peter G.Wilson,NA,NA
5319,5319,Flora,Flora,Proteaceae,Grevillea,Grevillea shiressii,5400,Grevillea shiressii,Species,Blakely,Shrub,NA
5320,5320,Flora,Flora,Orchidaceae,Dendrobium,Dendrobium spp.,DEND,Dendrobium spp.,Species,NA,Epiphyte,Forb
5321,5321,Flora,Flora,Malvaceae,Lasiopetalum,Lasiopetalum spp.,LASI,Lasiopetalum spp.,Species,NA,Shrub,NA
5322,5322,Flora,Flora,Proteaceae,Grevillea,Grevillea acanthifolia subsp. stenomera,8768,Grevillea acanthifolia subsp. stenomera,Subspecies,(F.Muell. ex Benth.) McGill.,Shrub,NA
5323,5323,Flora,Flora,Fabaceae (Faboideae),Swainsona,Swainsona plagiotropis,3054,Swainsona plagiotropis,Species,F. Muell.,Forb,NA
5324,5324,Flora,Flora,Goodeniaceae,Goodenia,Goodenia rostrivalvis,3195,Goodenia rostrivalvis,Species,Domin,Shrub,Forb
5325,5325,Flora,Flora,Lindsaeaceae,Lindsaea,Lindsaea spp.,LIND,Lindsaea spp.,Species,NA,Fern and fern allies,NA
5326,5326,Flora,Flora,Malvaceae,Abutilon,Abutilon oxycarpum var. subsagittatum,3632,Abutilon oxycarpum,Species,(F.Muell.) F.Muell. ex Benth.,NA,NA
5329,5329,Flora,Flora,Asteraceae,Hyalosperma,Hyalosperma spp.,HYAL,Hyalosperma spp.,Species,NA,Forb,NA
5330,5330,Flora,Flora,Loranthaceae,Muellerina,Muellerina celastroides,3619,Muellerina celastroides,Species,(Sieber ex Schult. & Schult.f.) Tiegh.,Epiphyte,NA
5331,5331,Flora,Flora,Ranunculaceae,Clematis,Clematis spp.,CLEM,Clematis spp.,Species,NA,Vine,NA
5333,5333,Flora,Flora,Myrtaceae,Micromyrtus,Micromyrtus hexamera,4273,Micromyrtus hexamera,Species,(Maiden & Betche) Maiden & Betche,Shrub,Heath shrub
5334,5334,Flora,Flora,Fabaceae (Faboideae),Tephrosia,Tephrosia spp.,TEPH,Tephrosia spp.,Species,NA,Forb,Shrub
5335,5335,Flora,Flora,Asteraceae,Waitzia,Waitzia spp.,WAIT,Waitzia spp.,Species,NA,Forb,NA
5336,5336,Flora,Flora,Cyperaceae,Carex,Uncinia spp.,CARE,Carex spp.,Species,NA,Sedge,NA
5337,5337,Flora,Flora,Peperomiaceae,Peperomia,Peperomia spp.,PEPE,Peperomia spp.,Species,NA,Forb,NA
5338,5338,Flora,Flora,Lomandraceae,Lomandra,Lomandra spp.,LOMA,Lomandra spp.,Species,NA,Rush,NA
5341,5341,Flora,Flora,Ranunculaceae,Ranunculus,Ranunculus spp.,RANU,Ranunculus spp.,Species,NA,Forb,NA
5342,5342,Flora,Flora,Poaceae,Sorghum,Sorghum spp.,SORG,Sorghum spp.,Species,NA,Tussock Grass,NA
5344,5344,Flora,Flora,Goodeniaceae,Goodenia,Goodenia spp.,GOOD,Goodenia spp.,Species,NA,Forb,Shrub
5346,5346,Flora,Flora,Asteraceae,Minuria,Minuria spp.,MINU,Minuria spp.,Species,NA,Forb,NA
5348,5348,Flora,Flora,Polygonaceae,Muehlenbeckia,Muehlenbeckia coccoloboides,5271,Muehlenbeckia coccoloboides,Species,J.M.Black,NA,NA
5349,5349,Flora,Flora,Campanulaceae,Wahlenbergia,Wahlenbergia gracilis,1934,Wahlenbergia gracilis,Species,(G.Forst.) A.DC.,Forb,NA
5351,5351,Flora,Flora,Sapindaceae,Lepiderema,Lepiderema pulchella,8291,Lepiderema pulchella,Species,Radlk.,Tree,NA
5352,5352,Flora,Flora,Capparaceae,Capparis,Capparis spp.,CAPP,Capparis spp.,Species,NA,Shrub,Vine; Tree
5353,5353,Flora,Flora,Flacourtiaceae,Xylosma,Xylosma spp.,XYLO,Xylosma spp.,Species,NA,Tree,Shrub
5354,5354,Flora,Flora,Monimiaceae,Wilkiea,Wilkiea spp.,WILK,Wilkiea spp.,Species,NA,Shrub,Tree
5355,5355,Flora,Flora,Sapindaceae,Cupaniopsis,Cupaniopsis spp.,CUPA,Cupaniopsis spp.,Species,NA,Tree,Shrub
5356,5356,Flora,Flora,Rosaceae,Aphanes,Aphanes spp.,APHA,Aphanes spp.,Species,NA,Forb,NA
5357,5357,Flora,Flora,Lamiaceae,Lamium,Lamium spp.,LAMI,Lamium spp.,Species,NA,NA,NA
5358,5358,Flora,Flora,Proteaceae,Conospermum,Conospermum longifolium subsp. longifolium,8612,Conospermum longifolium subsp. longifolium,Subspecies,Sm.,Shrub,NA
5361,5361,Flora,Flora,Orchidaceae,Phaius,Phaius australis,4480,Phaius australis,Species,F. Muell.,Forb,NA
5362,5362,Flora,Flora,Euphorbiaceae,Bertya,Bertya species 3,12128,Bertya opponens,Species,(F. Muell. ex Benth) Guymer,NA,NA
5363,5363,Flora,Flora,Fabaceae (Mimosoideae),Acacia,Acacia carnei,10061,Acacia carneorum,Species,Maiden,NA,NA
5364,5364,Flora,Flora,Eupomatiaceae,Eupomatia,Eupomatia spp.,EUPO,Eupomatia spp.,Species,NA,Shrub,Tree
5366,5366,Flora,Flora,Euphorbiaceae,Euphorbia,Euphorbia sarcostemmoides,6847,Euphorbia sarcostemmoides,Species,J.H. Willis,Shrub,Vine
5368,5368,Flora,Flora,Poaceae,Urochloa,Urochloa spp.,UROC,Urochloa spp.,Species,NA,Other Grass,Tussock Grass
5371,5371,Flora,Flora,Crassulaceae,Crassula,Crassula spp.,CRAS,Crassula spp.,Species,NA,Forb,NA
